param_name,biome,forcing,criteria,variable,measure,x
default,Subtropical desert,AF1855,EFLX_LH_TOT_iav_Subtropical desert,EFLX_LH_TOT,iav,0.323549717707671
default,Temperate rain forest,AF1855,EFLX_LH_TOT_mean_Temperate rain forest,EFLX_LH_TOT,mean,0.07245105865673715
default,Temperate rain forest,AF1855,EFLX_LH_TOT_iav_Temperate rain forest,EFLX_LH_TOT,iav,0.0018992583824404992
default,Temperate seasonal forest,AF1855,EFLX_LH_TOT_mean_Temperate seasonal forest,EFLX_LH_TOT,mean,3.120886642848056
default,Temperate seasonal forest,AF1855,EFLX_LH_TOT_iav_Temperate seasonal forest,EFLX_LH_TOT,iav,0.06211268638462797
default,Woodland/shrubland,AF1855,EFLX_LH_TOT_mean_Woodland/shrubland,EFLX_LH_TOT,mean,4.938783911548439
default,Woodland/shrubland,AF1855,EFLX_LH_TOT_iav_Woodland/shrubland,EFLX_LH_TOT,iav,0.13500800983482655
default,Temperate grassland/desert,AF1855,EFLX_LH_TOT_mean_Temperate grassland/desert,EFLX_LH_TOT,mean,1.1829878671209964
default,Temperate grassland/desert,AF1855,EFLX_LH_TOT_iav_Temperate grassland/desert,EFLX_LH_TOT,iav,0.06779933257741198
default,Boreal forest,AF1855,EFLX_LH_TOT_mean_Boreal forest,EFLX_LH_TOT,mean,2.125738114092291
default,Boreal forest,AF1855,EFLX_LH_TOT_iav_Boreal forest,EFLX_LH_TOT,iav,0.05861380438733842
default,Tundra,AF1855,EFLX_LH_TOT_mean_Tundra,EFLX_LH_TOT,mean,1.2547984266919472
default,Tundra,AF1855,EFLX_LH_TOT_iav_Tundra,EFLX_LH_TOT,iav,0.04356070633285186
default,Ice sheet,AF1855,FSH_mean_Ice sheet,FSH,mean,-0.2738314101111558
default,Ice sheet,AF1855,FSH_iav_Ice sheet,FSH,iav,0.030593661560896834
default,Tropical rain forest,AF1855,FSH_mean_Tropical rain forest,FSH,mean,0.6669134622136242
default,Tropical rain forest,AF1855,FSH_iav_Tropical rain forest,FSH,iav,0.06298315124681632
default,Tropical seasonal forest/savanna,AF1855,FSH_mean_Tropical seasonal forest/savanna,FSH,mean,10.797799921553969
default,Tropical seasonal forest/savanna,AF1855,FSH_iav_Tropical seasonal forest/savanna,FSH,iav,0.14961212698082504
default,Subtropical desert,AF1855,FSH_mean_Subtropical desert,FSH,mean,12.029243761455952
default,Subtropical desert,AF1855,FSH_iav_Subtropical desert,FSH,iav,0.12904237984316697
default,Temperate rain forest,AF1855,FSH_mean_Temperate rain forest,FSH,mean,0.035608315263447626
default,Temperate rain forest,AF1855,FSH_iav_Temperate rain forest,FSH,iav,0.003801198263979727
default,Temperate seasonal forest,AF1855,FSH_mean_Temperate seasonal forest,FSH,mean,1.7731874918387232
default,Temperate seasonal forest,AF1855,FSH_iav_Temperate seasonal forest,FSH,iav,0.06913632123189507
default,Woodland/shrubland,AF1855,FSH_mean_Woodland/shrubland,FSH,mean,4.18600618974862
default,Woodland/shrubland,AF1855,FSH_iav_Woodland/shrubland,FSH,iav,0.12050955730042966
default,Temperate grassland/desert,AF1855,FSH_mean_Temperate grassland/desert,FSH,mean,3.1795664479929044
default,Temperate grassland/desert,AF1855,FSH_iav_Temperate grassland/desert,FSH,iav,0.04354297405199644
default,Boreal forest,AF1855,FSH_mean_Boreal forest,FSH,mean,2.110768539248352
default,Boreal forest,AF1855,FSH_iav_Boreal forest,FSH,iav,0.060698014254073195
default,Tundra,AF1855,FSH_mean_Tundra,FSH,mean,0.8668951377668538
default,Tundra,AF1855,FSH_iav_Tundra,FSH,iav,0.1110449515420551
default,Ice sheet,AF1855,QVEGT_mean_Ice sheet,QVEGT,mean,7.611868683198021e-21
default,Ice sheet,AF1855,QVEGT_iav_Ice sheet,QVEGT,iav,4.22542950088247e-21
default,Tropical rain forest,AF1855,QVEGT_mean_Tropical rain forest,QVEGT,mean,7.556279235388014e-07
default,Tropical rain forest,AF1855,QVEGT_iav_Tropical rain forest,QVEGT,iav,1.1958290261088973e-08
default,Tropical seasonal forest/savanna,AF1855,QVEGT_mean_Tropical seasonal forest/savanna,QVEGT,mean,4.6214156555219e-06
default,Tropical seasonal forest/savanna,AF1855,QVEGT_iav_Tropical seasonal forest/savanna,QVEGT,iav,4.0629584193405766e-08
default,Subtropical desert,AF1855,QVEGT_mean_Subtropical desert,QVEGT,mean,8.047744120813095e-07
default,Subtropical desert,AF1855,QVEGT_iav_Subtropical desert,QVEGT,iav,7.76596032333635e-08
default,Temperate rain forest,AF1855,QVEGT_mean_Temperate rain forest,QVEGT,mean,1.3611143683127833e-08
default,Temperate rain forest,AF1855,QVEGT_iav_Temperate rain forest,QVEGT,iav,2.6230348391257573e-10
default,Temperate seasonal forest,AF1855,QVEGT_mean_Temperate seasonal forest,QVEGT,mean,7.905219478854471e-07
default,Temperate seasonal forest,AF1855,QVEGT_iav_Temperate seasonal forest,QVEGT,iav,1.8902897073050197e-08
default,Woodland/shrubland,AF1855,QVEGT_mean_Woodland/shrubland,QVEGT,mean,1.2599699777397328e-06
default,Woodland/shrubland,AF1855,QVEGT_iav_Woodland/shrubland,QVEGT,iav,5.180403358229914e-08
default,Temperate grassland/desert,AF1855,QVEGT_mean_Temperate grassland/desert,QVEGT,mean,2.288902022836052e-07
default,Temperate grassland/desert,AF1855,QVEGT_iav_Temperate grassland/desert,QVEGT,iav,2.286662402262194e-08
default,Boreal forest,AF1855,QVEGT_mean_Boreal forest,QVEGT,mean,5.199971872460507e-07
default,Boreal forest,AF1855,QVEGT_iav_Boreal forest,QVEGT,iav,1.7818834052728703e-08
default,Tundra,AF1855,QVEGT_mean_Tundra,QVEGT,mean,2.572629629497747e-07
default,Tundra,AF1855,QVEGT_iav_Tundra,QVEGT,iav,1.0950375654425056e-08
default,Ice sheet,AF1855,QVEGE_mean_Ice sheet,QVEGE,mean,-3.806750480093701e-11
default,Ice sheet,AF1855,QVEGE_iav_Ice sheet,QVEGE,iav,1.3219802070398768e-11
default,Tropical rain forest,AF1855,QVEGE_mean_Tropical rain forest,QVEGE,mean,4.6702319291922694e-07
default,Tropical rain forest,AF1855,QVEGE_iav_Tropical rain forest,QVEGE,iav,3.17157518952334e-08
default,Tropical seasonal forest/savanna,AF1855,QVEGE_mean_Tropical seasonal forest/savanna,QVEGE,mean,1.5116878957918463e-06
default,Tropical seasonal forest/savanna,AF1855,QVEGE_iav_Tropical seasonal forest/savanna,QVEGE,iav,5.288522333615078e-08
default,Subtropical desert,AF1855,QVEGE_mean_Subtropical desert,QVEGE,mean,9.264130221833362e-08
default,Subtropical desert,AF1855,QVEGE_iav_Subtropical desert,QVEGE,iav,1.1411488910182578e-08
default,Temperate rain forest,AF1855,QVEGE_mean_Temperate rain forest,QVEGE,mean,1.2041344010064845e-08
default,Temperate rain forest,AF1855,QVEGE_iav_Temperate rain forest,QVEGE,iav,6.466585841594524e-10
default,Temperate seasonal forest,AF1855,QVEGE_mean_Temperate seasonal forest,QVEGE,mean,2.3912012823708286e-07
default,Temperate seasonal forest,AF1855,QVEGE_iav_Temperate seasonal forest,QVEGE,iav,1.2501274217372661e-08
default,Woodland/shrubland,AF1855,QVEGE_mean_Woodland/shrubland,QVEGE,mean,2.714620415117167e-07
default,Woodland/shrubland,AF1855,QVEGE_iav_Woodland/shrubland,QVEGE,iav,1.1247188765889201e-08
default,Temperate grassland/desert,AF1855,QVEGE_mean_Temperate grassland/desert,QVEGE,mean,1.8883940783682817e-08
default,Temperate grassland/desert,AF1855,QVEGE_iav_Temperate grassland/desert,QVEGE,iav,2.438256836394216e-09
default,Boreal forest,AF1855,QVEGE_mean_Boreal forest,QVEGE,mean,1.127015455264004e-07
default,Boreal forest,AF1855,QVEGE_iav_Boreal forest,QVEGE,iav,5.134908287331725e-09
default,Tundra,AF1855,QVEGE_mean_Tundra,QVEGE,mean,3.8349823171102894e-08
default,Tundra,AF1855,QVEGE_iav_Tundra,QVEGE,iav,2.009651300536532e-09
default,Ice sheet,AF1855,QSOIL_mean_Ice sheet,QSOIL,mean,-9.352649592616866e-09
default,Ice sheet,AF1855,QSOIL_iav_Ice sheet,QSOIL,iav,2.6903164961239305e-09
default,Tropical rain forest,AF1855,QSOIL_mean_Tropical rain forest,QSOIL,mean,7.496435980832978e-08
default,Tropical rain forest,AF1855,QSOIL_iav_Tropical rain forest,QSOIL,iav,1.868837410693813e-09
default,Tropical seasonal forest/savanna,AF1855,QSOIL_mean_Tropical seasonal forest/savanna,QSOIL,mean,1.3389563892432224e-06
default,Tropical seasonal forest/savanna,AF1855,QSOIL_iav_Tropical seasonal forest/savanna,QSOIL,iav,3.891738734886057e-08
default,Subtropical desert,AF1855,QSOIL_mean_Subtropical desert,QSOIL,mean,6.540003241392581e-07
default,Subtropical desert,AF1855,QSOIL_iav_Subtropical desert,QSOIL,iav,4.462901858788781e-08
default,Temperate rain forest,AF1855,QSOIL_mean_Temperate rain forest,QSOIL,mean,3.30305450695058e-09
default,Temperate rain forest,AF1855,QSOIL_iav_Temperate rain forest,QSOIL,iav,2.0009337956630713e-10
default,Temperate seasonal forest,AF1855,QSOIL_mean_Temperate seasonal forest,QSOIL,mean,2.1758472632943812e-07
default,Temperate seasonal forest,AF1855,QSOIL_iav_Temperate seasonal forest,QSOIL,iav,4.821159698461466e-09
default,Woodland/shrubland,AF1855,QSOIL_mean_Woodland/shrubland,QSOIL,mean,4.4343343937877183e-07
default,Woodland/shrubland,AF1855,QSOIL_iav_Woodland/shrubland,QSOIL,iav,1.370618220567331e-08
default,Temperate grassland/desert,AF1855,QSOIL_mean_Temperate grassland/desert,QSOIL,mean,2.2490986000856286e-07
default,Temperate grassland/desert,AF1855,QSOIL_iav_Temperate grassland/desert,QSOIL,iav,4.984984110314536e-09
default,Boreal forest,AF1855,QSOIL_mean_Boreal forest,QSOIL,mean,2.1690307617372215e-07
default,Boreal forest,AF1855,QSOIL_iav_Boreal forest,QSOIL,iav,7.91531105293959e-09
default,Tundra,AF1855,QSOIL_mean_Tundra,QSOIL,mean,2.0644501819577862e-07
default,Tundra,AF1855,QSOIL_iav_Tundra,QSOIL,iav,1.0072393380822155e-08
default,Ice sheet,AF1855,FSR_mean_Ice sheet,FSR,mean,1.4530471886940741
default,Ice sheet,AF1855,FSR_iav_Ice sheet,FSR,iav,0.01914014022212325
default,Tropical rain forest,AF1855,FSR_mean_Tropical rain forest,FSR,mean,1.1226610773805041
default,Tropical rain forest,AF1855,FSR_iav_Tropical rain forest,FSR,iav,0.009818048991541027
default,Tropical seasonal forest/savanna,AF1855,FSR_mean_Tropical seasonal forest/savanna,FSR,mean,9.560418903932026
default,Tropical seasonal forest/savanna,AF1855,FSR_iav_Tropical seasonal forest/savanna,FSR,iav,0.053244942953217834
default,Subtropical desert,AF1855,FSR_mean_Subtropical desert,FSR,mean,15.953982424024218
default,Subtropical desert,AF1855,FSR_iav_Subtropical desert,FSR,iav,0.10805731851975957
default,Temperate rain forest,AF1855,FSR_mean_Temperate rain forest,FSR,mean,0.0514501603387314
default,Temperate rain forest,AF1855,FSR_iav_Temperate rain forest,FSR,iav,0.0014898201877375557
default,Temperate seasonal forest,AF1855,FSR_mean_Temperate seasonal forest,FSR,mean,2.3049519133363994
default,Temperate seasonal forest,AF1855,FSR_iav_Temperate seasonal forest,FSR,iav,0.055801485817497234
default,Woodland/shrubland,AF1855,FSR_mean_Woodland/shrubland,FSR,mean,4.671801703237521
default,Woodland/shrubland,AF1855,FSR_iav_Woodland/shrubland,FSR,iav,0.10418926419949
default,Temperate grassland/desert,AF1855,FSR_mean_Temperate grassland/desert,FSR,mean,3.081463797456902
default,Temperate grassland/desert,AF1855,FSR_iav_Temperate grassland/desert,FSR,iav,0.033316507455530484
default,Boreal forest,AF1855,FSR_mean_Boreal forest,FSR,mean,3.188718763240087
default,Boreal forest,AF1855,FSR_iav_Boreal forest,FSR,iav,0.0732642054302786
default,Tundra,AF1855,FSR_mean_Tundra,FSR,mean,3.702547374269863
default,Tundra,AF1855,FSR_iav_Tundra,FSR,iav,0.04126701989862246
default,Ice sheet,AF1855,FSDS_mean_Ice sheet,FSDS,mean,1.8670721910679617
default,Ice sheet,AF1855,FSDS_iav_Ice sheet,FSDS,iav,0.018377515040630253
default,Tropical rain forest,AF1855,FSDS_mean_Tropical rain forest,FSDS,mean,6.441326141927971
default,Tropical rain forest,AF1855,FSDS_iav_Tropical rain forest,FSDS,iav,0.05854489607469824
default,Tropical seasonal forest/savanna,AF1855,FSDS_mean_Tropical seasonal forest/savanna,FSDS,mean,56.90116571632719
default,Tropical seasonal forest/savanna,AF1855,FSDS_iav_Tropical seasonal forest/savanna,FSDS,iav,0.23900606603724056
default,Subtropical desert,AF1855,FSDS_mean_Subtropical desert,FSDS,mean,56.38906527031626
default,Subtropical desert,AF1855,FSDS_iav_Subtropical desert,FSDS,iav,0.23207315683017912
default,Temperate rain forest,AF1855,FSDS_mean_Temperate rain forest,FSDS,mean,0.27213465136872644
default,Temperate rain forest,AF1855,FSDS_iav_Temperate rain forest,FSDS,iav,0.004366276833581793
default,Temperate seasonal forest,AF1855,FSDS_mean_Temperate seasonal forest,FSDS,mean,11.677348176098977
default,Temperate seasonal forest,AF1855,FSDS_iav_Temperate seasonal forest,FSDS,iav,0.05790468422381585
default,Woodland/shrubland,AF1855,FSDS_mean_Woodland/shrubland,FSDS,mean,22.72858816248067
default,Woodland/shrubland,AF1855,FSDS_iav_Woodland/shrubland,FSDS,iav,0.07560663981797766
default,Temperate grassland/desert,AF1855,FSDS_mean_Temperate grassland/desert,FSDS,mean,14.037096939044318
default,Temperate grassland/desert,AF1855,FSDS_iav_Temperate grassland/desert,FSDS,iav,0.030057061617263316
default,Boreal forest,AF1855,FSDS_mean_Boreal forest,FSDS,mean,12.521525963750886
default,Boreal forest,AF1855,FSDS_iav_Boreal forest,FSDS,iav,0.10751335287961958
default,Tundra,AF1855,FSDS_mean_Tundra,FSDS,mean,9.772841569289042
default,Tundra,AF1855,FSDS_iav_Tundra,FSDS,iav,0.0647243919606306
default,Ice sheet,AF1855,TSA_mean_Ice sheet,TSA,mean,4.180644104402662
default,Ice sheet,AF1855,TSA_iav_Ice sheet,TSA,iav,0.008193958436324615
default,Tropical rain forest,AF1855,TSA_mean_Tropical rain forest,TSA,mean,9.536217964521988
default,Tropical rain forest,AF1855,TSA_iav_Tropical rain forest,TSA,iav,0.005148095007951923
default,Tropical seasonal forest/savanna,AF1855,TSA_mean_Tropical seasonal forest/savanna,TSA,mean,76.13452808788149
default,Tropical seasonal forest/savanna,AF1855,TSA_iav_Tropical seasonal forest/savanna,TSA,iav,0.03724677503310025
default,Subtropical desert,AF1855,TSA_mean_Subtropical desert,TSA,mean,67.71832118811216
default,Subtropical desert,AF1855,TSA_iav_Subtropical desert,TSA,iav,0.04385038698532723
default,Temperate rain forest,AF1855,TSA_mean_Temperate rain forest,TSA,mean,0.5768584868530009
default,Temperate rain forest,AF1855,TSA_iav_Temperate rain forest,TSA,iav,0.0005472641715857326
default,Temperate seasonal forest,AF1855,TSA_mean_Temperate seasonal forest,TSA,mean,21.658565067086393
default,Temperate seasonal forest,AF1855,TSA_iav_Temperate seasonal forest,TSA,iav,0.015474088442887592
default,Woodland/shrubland,AF1855,TSA_mean_Woodland/shrubland,TSA,mean,38.209617375743804
default,Woodland/shrubland,AF1855,TSA_iav_Woodland/shrubland,TSA,iav,0.023826018009893292
default,Temperate grassland/desert,AF1855,TSA_mean_Temperate grassland/desert,TSA,mean,20.20108687546165
default,Temperate grassland/desert,AF1855,TSA_iav_Temperate grassland/desert,TSA,iav,0.015052835851405488
default,Boreal forest,AF1855,TSA_mean_Boreal forest,TSA,mean,24.817353506985057
default,Boreal forest,AF1855,TSA_iav_Boreal forest,TSA,iav,0.03473945973134843
default,Tundra,AF1855,TSA_mean_Tundra,TSA,mean,22.606699817013038
default,Tundra,AF1855,TSA_iav_Tundra,TSA,iav,0.033320597810734966
default,Ice sheet,AF1855,TSKIN_mean_Ice sheet,TSKIN,mean,4.152071058152961
default,Ice sheet,AF1855,TSKIN_iav_Ice sheet,TSKIN,iav,0.01046904483033447
default,Tropical rain forest,AF1855,TSKIN_mean_Tropical rain forest,TSKIN,mean,9.538355850182196
default,Tropical rain forest,AF1855,TSKIN_iav_Tropical rain forest,TSKIN,iav,0.004583393980108978
default,Tropical seasonal forest/savanna,AF1855,TSKIN_mean_Tropical seasonal forest/savanna,TSKIN,mean,76.39822908261189
default,Tropical seasonal forest/savanna,AF1855,TSKIN_iav_Tropical seasonal forest/savanna,TSKIN,iav,0.03598800475490462
default,Subtropical desert,AF1855,TSKIN_mean_Subtropical desert,TSKIN,mean,68.17122791971521
default,Subtropical desert,AF1855,TSKIN_iav_Subtropical desert,TSKIN,iav,0.049850108975117796
default,Temperate rain forest,AF1855,TSKIN_mean_Temperate rain forest,TSKIN,mean,0.5765710304611614
default,Temperate rain forest,AF1855,TSKIN_iav_Temperate rain forest,TSKIN,iav,0.0005605395796208117
default,Temperate seasonal forest,AF1855,TSKIN_mean_Temperate seasonal forest,TSKIN,mean,21.65580755086311
default,Temperate seasonal forest,AF1855,TSKIN_iav_Temperate seasonal forest,TSKIN,iav,0.016487500550484126
default,Woodland/shrubland,AF1855,TSKIN_mean_Woodland/shrubland,TSKIN,mean,38.30021132464748
default,Woodland/shrubland,AF1855,TSKIN_iav_Woodland/shrubland,TSKIN,iav,0.025154900623573465
default,Temperate grassland/desert,AF1855,TSKIN_mean_Temperate grassland/desert,TSKIN,mean,20.340374341116767
default,Temperate grassland/desert,AF1855,TSKIN_iav_Temperate grassland/desert,TSKIN,iav,0.013223544659444544
default,Boreal forest,AF1855,TSKIN_mean_Boreal forest,TSKIN,mean,24.830626630732134
default,Boreal forest,AF1855,TSKIN_iav_Boreal forest,TSKIN,iav,0.03460098418405624
default,Tundra,AF1855,TSKIN_mean_Tundra,TSKIN,mean,22.556897395639336
default,Tundra,AF1855,TSKIN_iav_Tundra,TSKIN,iav,0.03814028634827816
default,Ice sheet,AF1855,Q2M_mean_Ice sheet,Q2M,mean,2.004695661340008e-05
default,Ice sheet,AF1855,Q2M_iav_Ice sheet,Q2M,iav,6.081434196961785e-07
default,Tropical rain forest,AF1855,Q2M_mean_Tropical rain forest,Q2M,mean,0.0006003251454380222
default,Tropical rain forest,AF1855,Q2M_iav_Tropical rain forest,Q2M,iav,7.751469728457097e-06
default,Tropical seasonal forest/savanna,AF1855,Q2M_mean_Tropical seasonal forest/savanna,Q2M,mean,0.003722173775690455
default,Tropical seasonal forest/savanna,AF1855,Q2M_iav_Tropical seasonal forest/savanna,Q2M,iav,5.346247991174013e-05
default,Subtropical desert,AF1855,Q2M_mean_Subtropical desert,Q2M,mean,0.0017643131950126963
default,Subtropical desert,AF1855,Q2M_iav_Subtropical desert,Q2M,iav,4.61123436767258e-05
default,Temperate rain forest,AF1855,Q2M_mean_Temperate rain forest,Q2M,mean,1.3024718845355024e-05
default,Temperate rain forest,AF1855,Q2M_iav_Temperate rain forest,Q2M,iav,2.1556045374060242e-07
default,Temperate seasonal forest,AF1855,Q2M_mean_Temperate seasonal forest,Q2M,mean,0.000498492095707475
default,Temperate seasonal forest,AF1855,Q2M_iav_Temperate seasonal forest,Q2M,iav,8.44190205789853e-06
default,Woodland/shrubland,AF1855,Q2M_mean_Woodland/shrubland,Q2M,mean,0.0007586287019207376
default,Woodland/shrubland,AF1855,Q2M_iav_Woodland/shrubland,Q2M,iav,2.0870980556419473e-05
default,Temperate grassland/desert,AF1855,Q2M_mean_Temperate grassland/desert,Q2M,mean,0.0002934002452481445
default,Temperate grassland/desert,AF1855,Q2M_iav_Temperate grassland/desert,Q2M,iav,6.645840369775796e-06
default,Boreal forest,AF1855,Q2M_mean_Boreal forest,Q2M,mean,0.00030915120751116463
default,Boreal forest,AF1855,Q2M_iav_Boreal forest,Q2M,iav,6.20197639458359e-06
default,Tundra,AF1855,Q2M_mean_Tundra,Q2M,mean,0.00018396463389156413
default,Tundra,AF1855,Q2M_iav_Tundra,Q2M,iav,5.209752597546031e-06
default,Ice sheet,AF1855,U10_mean_Ice sheet,U10,mean,0.06534296408146753
default,Ice sheet,AF1855,U10_iav_Ice sheet,U10,iav,0.001820368447775486
default,Tropical rain forest,AF1855,U10_mean_Tropical rain forest,U10,mean,0.05466252679279575
default,Tropical rain forest,AF1855,U10_iav_Tropical rain forest,U10,iav,0.0018856310844212387
default,Tropical seasonal forest/savanna,AF1855,U10_mean_Tropical seasonal forest/savanna,U10,mean,0.4989254338002252
default,Tropical seasonal forest/savanna,AF1855,U10_iav_Tropical seasonal forest/savanna,U10,iav,0.00504898765660875
default,Subtropical desert,AF1855,U10_mean_Subtropical desert,U10,mean,0.6381338556012628
default,Subtropical desert,AF1855,U10_iav_Subtropical desert,U10,iav,0.00368743165195944
default,Temperate rain forest,AF1855,U10_mean_Temperate rain forest,U10,mean,0.0070693826611673465
default,Temperate rain forest,AF1855,U10_iav_Temperate rain forest,U10,iav,0.0005889875028123966
default,Temperate seasonal forest,AF1855,U10_mean_Temperate seasonal forest,U10,mean,0.2296998279918026
default,Temperate seasonal forest,AF1855,U10_iav_Temperate seasonal forest,U10,iav,0.002230254615748083
default,Woodland/shrubland,AF1855,U10_mean_Woodland/shrubland,U10,mean,0.41613423902283275
default,Woodland/shrubland,AF1855,U10_iav_Woodland/shrubland,U10,iav,0.004571102214227544
default,Temperate grassland/desert,AF1855,U10_mean_Temperate grassland/desert,U10,mean,0.23192750706821488
default,Temperate grassland/desert,AF1855,U10_iav_Temperate grassland/desert,U10,iav,0.0034210860689093455
default,Boreal forest,AF1855,U10_mean_Boreal forest,U10,mean,0.2693945826014069
default,Boreal forest,AF1855,U10_iav_Boreal forest,U10,iav,0.0037594939642151804
default,Tundra,AF1855,U10_mean_Tundra,U10,mean,0.26242879234636074
default,Tundra,AF1855,U10_iav_Tundra,U10,iav,0.002035903021383711
default,Ice sheet,AF1855,TAUX_mean_Ice sheet,TAUX,mean,-0.0005696892790260567
default,Ice sheet,AF1855,TAUX_iav_Ice sheet,TAUX,iav,3.4028341731870435e-05
default,Tropical rain forest,AF1855,TAUX_mean_Tropical rain forest,TAUX,mean,-0.0034631895299909107
default,Tropical rain forest,AF1855,TAUX_iav_Tropical rain forest,TAUX,iav,0.0004788514356573863
default,Tropical seasonal forest/savanna,AF1855,TAUX_mean_Tropical seasonal forest/savanna,TAUX,mean,-0.017119816128604845
default,Tropical seasonal forest/savanna,AF1855,TAUX_iav_Tropical seasonal forest/savanna,TAUX,iav,0.00038728700823899796
default,Subtropical desert,AF1855,TAUX_mean_Subtropical desert,TAUX,mean,-0.007929105988478461
default,Subtropical desert,AF1855,TAUX_iav_Subtropical desert,TAUX,iav,0.00025545834920902077
default,Temperate rain forest,AF1855,TAUX_mean_Temperate rain forest,TAUX,mean,-0.0005874533904915572
default,Temperate rain forest,AF1855,TAUX_iav_Temperate rain forest,TAUX,iav,0.00010629042751178305
default,Temperate seasonal forest,AF1855,TAUX_mean_Temperate seasonal forest,TAUX,mean,-0.0122842593818706
default,Temperate seasonal forest,AF1855,TAUX_iav_Temperate seasonal forest,TAUX,iav,0.00024598192419728314
default,Woodland/shrubland,AF1855,TAUX_mean_Woodland/shrubland,TAUX,mean,-0.011246184485754714
default,Woodland/shrubland,AF1855,TAUX_iav_Woodland/shrubland,TAUX,iav,0.0005901961423931821
default,Temperate grassland/desert,AF1855,TAUX_mean_Temperate grassland/desert,TAUX,mean,-0.003594592658718708
default,Temperate grassland/desert,AF1855,TAUX_iav_Temperate grassland/desert,TAUX,iav,0.0001521948728383229
default,Boreal forest,AF1855,TAUX_mean_Boreal forest,TAUX,mean,-0.009886281827563997
default,Boreal forest,AF1855,TAUX_iav_Boreal forest,TAUX,iav,0.00018368057520189098
default,Tundra,AF1855,TAUX_mean_Tundra,TAUX,mean,-0.003326681562137021
default,Tundra,AF1855,TAUX_iav_Tundra,TAUX,iav,7.539658802706028e-05
default,Ice sheet,AF1855,TAUY_mean_Ice sheet,TAUY,mean,-0.0005696892790260567
default,Ice sheet,AF1855,TAUY_iav_Ice sheet,TAUY,iav,3.4028341731870435e-05
default,Tropical rain forest,AF1855,TAUY_mean_Tropical rain forest,TAUY,mean,-0.0034631895299909107
default,Tropical rain forest,AF1855,TAUY_iav_Tropical rain forest,TAUY,iav,0.0004788514356573863
default,Tropical seasonal forest/savanna,AF1855,TAUY_mean_Tropical seasonal forest/savanna,TAUY,mean,-0.017119816128604845
default,Tropical seasonal forest/savanna,AF1855,TAUY_iav_Tropical seasonal forest/savanna,TAUY,iav,0.00038728700823899796
default,Subtropical desert,AF1855,TAUY_mean_Subtropical desert,TAUY,mean,-0.007929105988478461
default,Subtropical desert,AF1855,TAUY_iav_Subtropical desert,TAUY,iav,0.00025545834920902077
default,Temperate rain forest,AF1855,TAUY_mean_Temperate rain forest,TAUY,mean,-0.0005874533904915572
default,Temperate rain forest,AF1855,TAUY_iav_Temperate rain forest,TAUY,iav,0.00010629042751178305
default,Temperate seasonal forest,AF1855,TAUY_mean_Temperate seasonal forest,TAUY,mean,-0.0122842593818706
default,Temperate seasonal forest,AF1855,TAUY_iav_Temperate seasonal forest,TAUY,iav,0.00024598192419728314
default,Woodland/shrubland,AF1855,TAUY_mean_Woodland/shrubland,TAUY,mean,-0.011246184485754714
default,Woodland/shrubland,AF1855,TAUY_iav_Woodland/shrubland,TAUY,iav,0.0005901961423931821
default,Temperate grassland/desert,AF1855,TAUY_mean_Temperate grassland/desert,TAUY,mean,-0.003594592658718708
default,Temperate grassland/desert,AF1855,TAUY_iav_Temperate grassland/desert,TAUY,iav,0.0001521948728383229
default,Boreal forest,AF1855,TAUY_mean_Boreal forest,TAUY,mean,-0.009886281827563997
default,Boreal forest,AF1855,TAUY_iav_Boreal forest,TAUY,iav,0.00018368057520189098
default,Tundra,AF1855,TAUY_mean_Tundra,TAUY,mean,-0.003326681562137021
default,Tundra,AF1855,TAUY_iav_Tundra,TAUY,iav,7.539658802706028e-05
default,Ice sheet,AF1855,GPP_mean_Ice sheet,GPP,mean,1.2408828800148505e-19
default,Ice sheet,AF1855,GPP_iav_Ice sheet,GPP,iav,5.629651489875437e-20
default,Tropical rain forest,AF1855,GPP_mean_Tropical rain forest,GPP,mean,3.15197686308161e-06
default,Tropical rain forest,AF1855,GPP_iav_Tropical rain forest,GPP,iav,4.4067550384085955e-08
default,Tropical seasonal forest/savanna,AF1855,GPP_mean_Tropical seasonal forest/savanna,GPP,mean,1.5783512591916153e-05
default,Tropical seasonal forest/savanna,AF1855,GPP_iav_Tropical seasonal forest/savanna,GPP,iav,2.0320979520607007e-07
default,Subtropical desert,AF1855,GPP_mean_Subtropical desert,GPP,mean,1.927962066447569e-06
default,Subtropical desert,AF1855,GPP_iav_Subtropical desert,GPP,iav,2.1517871210057432e-07
default,Temperate rain forest,AF1855,GPP_mean_Temperate rain forest,GPP,mean,1.0243595918826553e-07
default,Temperate rain forest,AF1855,GPP_iav_Temperate rain forest,GPP,iav,1.7000657733288278e-09
default,Temperate seasonal forest,AF1855,GPP_mean_Temperate seasonal forest,GPP,mean,3.4742771190961323e-06
default,Temperate seasonal forest,AF1855,GPP_iav_Temperate seasonal forest,GPP,iav,4.174301618290235e-08
default,Woodland/shrubland,AF1855,GPP_mean_Woodland/shrubland,GPP,mean,4.049019219732288e-06
default,Woodland/shrubland,AF1855,GPP_iav_Woodland/shrubland,GPP,iav,2.0179661942701595e-07
default,Temperate grassland/desert,AF1855,GPP_mean_Temperate grassland/desert,GPP,mean,5.645824753852785e-07
default,Temperate grassland/desert,AF1855,GPP_iav_Temperate grassland/desert,GPP,iav,5.494534893745784e-08
default,Boreal forest,AF1855,GPP_mean_Boreal forest,GPP,mean,2.6051414664695465e-06
